"week_date","week_number","month_number","calendar_year","region","platform","segment","age_band","demographic","customer_type","transactions","sales","avg_transaction"
"2019-05-06",19,5,2019,"AFRICA","Shopify","C1","Young Adults","Couples","Existing",1140,189737,"166.00"
"2019-05-06",19,5,2019,"AFRICA","Retail","C1","Young Adults","Couples","New",88334,2260201,"25.00"
"2019-05-06",19,5,2019,"ASIA","Shopify","C3","Retires","Couples","New",205,29840,"145.00"
"2019-05-06",19,5,2019,"EUROPE","Retail","unknown","unknown","unknown","New",3735,156125,"41.00"
"2019-05-06",19,5,2019,"CANADA","Shopify","C3","Retires","Couples","New",70,10951,"156.00"
"2019-05-06",19,5,2019,"AFRICA","Retail","F3","Retires","Families","New",60925,2271184,"37.00"
"2019-05-06",19,5,2019,"OCEANIA","Retail","F3","Retires","Families","New",100336,3456712,"34.00"
"2019-05-06",19,5,2019,"CANADA","Shopify","C2","Middle Aged","Couples","Existing",465,86175,"185.00"
"2019-05-06",19,5,2019,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","New",6,1663,"277.00"
"2019-05-06",19,5,2019,"ASIA","Retail","C4","Retires","Couples","New",46434,1360990,"29.00"
"2019-05-06",19,5,2019,"AFRICA","Retail","C2","Middle Aged","Couples","New",52685,1678085,"31.00"
"2019-05-06",19,5,2019,"OCEANIA","Shopify","unknown","unknown","unknown","Guest",6333,1101290,"173.00"
"2019-05-06",19,5,2019,"ASIA","Shopify","F3","Retires","Families","Existing",1122,217723,"194.00"
"2019-05-06",19,5,2019,"ASIA","Retail","C2","Middle Aged","Couples","New",75439,2030972,"26.00"
"2019-05-06",19,5,2019,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Existing",574,24982,"43.00"
"2019-05-06",19,5,2019,"SOUTH AMERICA","Retail","F1","Young Adults","Families","New",307,11377,"37.00"
"2019-05-06",19,5,2019,"EUROPE","Shopify","C2","Middle Aged","Couples","New",7,1415,"202.00"
"2019-05-06",19,5,2019,"SOUTH AMERICA","Retail","F2","Middle Aged","Families","New",416,16262,"39.00"
"2019-05-06",19,5,2019,"OCEANIA","Retail","F2","Middle Aged","Families","Existing",329226,17844216,"54.00"
"2019-04-08",15,4,2019,"EUROPE","Retail","F3","Retires","Families","New",1587,71103,"44.00"
"2019-05-06",19,5,2019,"OCEANIA","Shopify","C1","Young Adults","Couples","Existing",2007,346491,"172.00"
"2019-05-06",19,5,2019,"ASIA","Retail","C2","Middle Aged","Couples","Existing",113890,4433487,"38.00"
"2019-05-06",19,5,2019,"OCEANIA","Retail","C3","Retires","Couples","New",134805,4481804,"33.00"
"2019-05-06",19,5,2019,"OCEANIA","Retail","C1","Young Adults","Couples","Existing",236016,8775447,"37.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","unknown","unknown","unknown","Guest",110192,3726377,"33.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","F3","Retires","Families","New",25,3807,"152.00"
"2019-04-29",18,4,2019,"ASIA","Retail","C1","Young Adults","Couples","New",111729,2477243,"22.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","unknown","unknown","unknown","New",417,70427,"168.00"
"2019-04-29",18,4,2019,"USA","Retail","F2","Middle Aged","Families","Existing",91713,5696656,"62.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","C4","Retires","Couples","Existing",136897,6984759,"51.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C1","Young Adults","Couples","Existing",381,66034,"173.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","C3","Retires","Couples","New",191,26794,"140.00"
"2019-04-29",18,4,2019,"USA","Shopify","C2","Middle Aged","Couples","New",159,23339,"146.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","unknown","unknown","unknown","New",230,38826,"168.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","F1","Young Adults","Families","Existing",126,26124,"207.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","unknown","unknown","unknown","New",212,33101,"156.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","F2","Middle Aged","Families","Existing",257851,14986917,"58.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C2","Middle Aged","Couples","Existing",9306,448207,"48.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","C3","Retires","Couples","New",22,3159,"143.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","C4","Retires","Couples","New",2,283,"141.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","C4","Retires","Couples","Existing",195,35133,"180.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","unknown","unknown","unknown","Existing",212,39090,"184.00"
"2019-04-29",18,4,2019,"ASIA","Retail","unknown","unknown","unknown","New",67817,2389983,"35.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","F1","Young Adults","Families","Existing",6907,430860,"62.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C2","Middle Aged","Couples","Existing",458,80206,"175.00"
"2019-04-29",18,4,2019,"ASIA","Retail","F2","Middle Aged","Families","Existing",202232,10323813,"51.00"
"2019-04-29",18,4,2019,"CANADA","Retail","C4","Retires","Couples","Existing",26727,1372959,"51.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","C4","Retires","Couples","Existing",103074,5456842,"52.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","C1","Young Adults","Couples","Existing",1202,198561,"165.00"
"2019-04-29",18,4,2019,"ASIA","Retail","F3","Retires","Families","New",79867,2573337,"32.00"
"2019-04-29",18,4,2019,"USA","Shopify","F3","Retires","Families","Existing",787,166701,"211.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","unknown","unknown","unknown","Existing",80,13249,"165.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","New",2223,49681,"22.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C1","Young Adults","Couples","New",334,41770,"125.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C3","Retires","Couples","Existing",542,105495,"194.00"
"2019-04-29",18,4,2019,"CANADA","Retail","unknown","unknown","unknown","Existing",6865,344147,"50.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C3","Retires","Couples","New",414,66081,"159.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","F3","Retires","Families","New",2,326,"163.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C2","Middle Aged","Couples","New",78,11000,"141.00"
"2019-04-29",18,4,2019,"USA","Retail","C1","Young Adults","Couples","Existing",53323,2356470,"44.00"
"2019-04-29",18,4,2019,"USA","Retail","C2","Middle Aged","Couples","New",23713,843734,"35.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","F2","Middle Aged","Families","New",1569,72721,"46.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","F2","Middle Aged","Families","Existing",1759,336148,"191.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","C1","Young Adults","Couples","New",85989,2245605,"26.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","F2","Middle Aged","Families","New",12,2124,"177.00"
"2019-04-29",18,4,2019,"CANADA","Retail","F3","Retires","Families","New",16629,616037,"37.00"
"2019-04-29",18,4,2019,"USA","Shopify","C3","Retires","Couples","New",130,23901,"183.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","C1","Young Adults","Couples","New",167,20055,"120.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","F1","Young Adults","Families","New",154,19612,"127.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","C1","Young Adults","Couples","Existing",762,123380,"161.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","C1","Young Adults","Couples","New",10,1722,"172.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","F2","Middle Aged","Families","Existing",3207,631557,"196.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","unknown","unknown","unknown","Existing",216,38134,"176.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","unknown","unknown","unknown","New",2273,76310,"33.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","C3","Retires","Couples","New",240,40225,"167.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","F2","Middle Aged","Families","Existing",187,41074,"219.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C3","Retires","Couples","Existing",14365,797441,"55.00"
"2019-04-29",18,4,2019,"ASIA","Retail","C2","Middle Aged","Couples","Existing",110474,4348549,"39.00"
"2019-04-29",18,4,2019,"USA","Shopify","unknown","unknown","unknown","Guest",1571,298194,"189.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","C3","Retires","Couples","New",12,1713,"142.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","C4","Retires","Couples","New",55587,1760886,"31.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C3","Retires","Couples","New",68,9965,"146.00"
"2019-04-29",18,4,2019,"ASIA","Retail","C4","Retires","Couples","Existing",98577,4569742,"46.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C1","Young Adults","Couples","Existing",2773,77065,"27.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","F3","Retires","Families","New",95,16027,"168.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","F3","Retires","Families","Existing",1717,356889,"207.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","F2","Middle Aged","Families","Existing",883,171396,"194.00"
"2019-04-29",18,4,2019,"USA","Shopify","C1","Young Adults","Couples","New",120,17128,"142.00"
"2019-04-29",18,4,2019,"CANADA","Retail","unknown","unknown","unknown","New",16421,671311,"40.00"
"2019-04-29",18,4,2019,"USA","Retail","unknown","unknown","unknown","New",23604,1046692,"44.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C2","Middle Aged","Couples","New",532,79869,"150.00"
"2019-04-29",18,4,2019,"USA","Shopify","F1","Young Adults","Families","New",112,17576,"156.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","New",5,782,"156.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C4","Retires","Couples","Existing",539,97827,"181.00"
"2019-04-29",18,4,2019,"CANADA","Retail","C1","Young Adults","Couples","Existing",54196,2343902,"43.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","F3","Retires","Families","New",81,12087,"149.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","unknown","unknown","unknown","Existing",31181,1418462,"45.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C1","Young Adults","Couples","Existing",14438,655048,"45.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","F3","Retires","Families","Existing",2635,556245,"211.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C2","Middle Aged","Couples","New",2456,90238,"36.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","F3","Retires","Families","Existing",504688,28664554,"56.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","F3","Retires","Families","Existing",96,26533,"276.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","F2","Middle Aged","Families","New",258,41420,"160.00"
"2019-04-29",18,4,2019,"USA","Retail","unknown","unknown","unknown","Existing",11417,584235,"51.00"
"2019-04-29",18,4,2019,"CANADA","Retail","unknown","unknown","unknown","Guest",443538,12323669,"27.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","F3","Retires","Families","Existing",367329,21652231,"58.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","F1","Young Adults","Families","Existing",1910,356318,"186.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C3","Retires","Couples","New",886,32775,"36.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C4","Retires","Couples","New",1125,45172,"40.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","unknown","unknown","unknown","New",89144,3324760,"37.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","unknown","unknown","unknown","New",6,1380,"230.00"
"2019-04-29",18,4,2019,"CANADA","Retail","C4","Retires","Couples","New",11374,383366,"33.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","C4","Retires","Couples","Existing",6,924,"154.00"
"2019-04-29",18,4,2019,"USA","Retail","C4","Retires","Couples","Existing",36165,1997534,"55.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","unknown","unknown","unknown","Guest",875,145872,"166.00"
"2019-04-29",18,4,2019,"ASIA","Retail","C4","Retires","Couples","New",45531,1342586,"29.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C2","Middle Aged","Couples","Existing",3370,648163,"192.00"
"2019-04-29",18,4,2019,"CANADA","Retail","F1","Young Adults","Families","New",6745,265404,"39.00"
"2019-04-29",18,4,2019,"USA","Shopify","F1","Young Adults","Families","Existing",1154,217571,"188.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","Existing",724,30734,"42.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","C4","Retires","Couples","New",6,731,"121.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","C2","Middle Aged","Couples","New",284,41061,"144.00"
"2019-04-29",18,4,2019,"ASIA","Retail","C1","Young Adults","Couples","Existing",161993,5597193,"34.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","unknown","unknown","unknown","New",63879,2603239,"40.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","C1","Young Adults","Couples","New",223,29368,"131.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C4","Retires","Couples","New",75,11703,"156.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C1","Young Adults","Couples","New",3851,118964,"30.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C4","Retires","Couples","New",11,1403,"127.00"
"2019-04-29",18,4,2019,"CANADA","Retail","C3","Retires","Couples","Existing",56712,3008374,"53.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","F2","Middle Aged","Families","New",344,53149,"154.00"
"2019-04-29",18,4,2019,"CANADA","Retail","C3","Retires","Couples","New",25914,923511,"35.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","C3","Retires","Couples","Existing",72,13596,"188.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","C4","Retires","Couples","Existing",13,3356,"258.00"
"2019-04-29",18,4,2019,"ASIA","Retail","unknown","unknown","unknown","Existing",30400,1247640,"41.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","F3","Retires","Families","New",1630,66110,"40.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","New",36,6528,"181.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","F3","Retires","Families","Existing",1121,55689,"49.00"
"2019-04-29",18,4,2019,"CANADA","Retail","C2","Middle Aged","Couples","New",13076,407983,"31.00"
"2019-04-29",18,4,2019,"USA","Shopify","C2","Middle Aged","Couples","Existing",1074,216210,"201.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","F1","Young Adults","Families","Existing",560,103000,"183.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","unknown","unknown","unknown","Existing",438,82093,"187.00"
"2019-04-29",18,4,2019,"USA","Shopify","C4","Retires","Couples","Existing",118,23741,"201.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","C3","Retires","Couples","Existing",1297,248962,"191.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C3","Retires","Couples","New",3548,139969,"39.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","New",58,9923,"171.00"
"2019-04-29",18,4,2019,"CANADA","Retail","F3","Retires","Families","Existing",85373,4978272,"58.00"
"2019-04-29",18,4,2019,"AFRICA","Shopify","C2","Middle Aged","Couples","Existing",1804,344461,"190.00"
"2019-04-29",18,4,2019,"USA","Shopify","C4","Retires","Couples","New",19,2629,"138.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","C2","Middle Aged","Couples","Existing",146,40531,"277.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C4","Retires","Couples","New",287,12060,"42.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C4","Retires","Couples","Existing",343,16525,"48.00"
"2019-04-29",18,4,2019,"USA","Retail","C3","Retires","Couples","New",40972,1600210,"39.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","F1","Young Adults","Families","New",295,11666,"39.00"
"2019-04-29",18,4,2019,"USA","Retail","C1","Young Adults","Couples","New",32696,910766,"27.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","unknown","unknown","unknown","New",3640,155530,"42.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","unknown","unknown","unknown","New",74,12284,"166.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","C4","Retires","Couples","New",39159,1346572,"34.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","C2","Middle Aged","Couples","New",256,33637,"131.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","unknown","unknown","unknown","Existing",21,3852,"183.00"
"2019-04-29",18,4,2019,"USA","Shopify","F3","Retires","Families","New",34,5422,"159.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","C4","Retires","Couples","Existing",73,13746,"188.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","F1","Young Adults","Families","Existing",59,14235,"241.00"
"2019-04-29",18,4,2019,"USA","Retail","unknown","unknown","unknown","Guest",574034,18008549,"31.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","F2","Middle Aged","Families","New",152,22780,"149.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","C3","Retires","Couples","New",129984,4298423,"33.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","F1","Young Adults","Families","New",310,44600,"143.00"
"2019-04-29",18,4,2019,"ASIA","Shopify","F3","Retires","Families","Existing",1119,218622,"195.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","C2","Middle Aged","Couples","Existing",86,17037,"198.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","F3","Retires","Families","New",348,13944,"40.00"
"2019-04-29",18,4,2019,"CANADA","Retail","F2","Middle Aged","Families","Existing",56709,3256686,"57.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","F3","Retires","Families","New",156,24520,"157.00"
"2019-04-08",15,4,2019,"ASIA","Retail","C3","Retires","Couples","Existing",219276,11308198,"51.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","unknown","unknown","unknown","Existing",20,5435,"271.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Shopify","F3","Retires","Families","Existing",21,4908,"233.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C2","Middle Aged","Couples","New",703,21567,"30.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","C3","Retires","Couples","New",96054,3526020,"36.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","F3","Retires","Families","New",97685,3361664,"34.00"
"2019-04-29",18,4,2019,"USA","Shopify","unknown","unknown","unknown","Existing",125,25109,"200.00"
"2019-04-29",18,4,2019,"USA","Retail","F3","Retires","Families","Existing",130634,8292954,"63.00"
"2019-04-29",18,4,2019,"CANADA","Shopify","F3","Retires","Families","Existing",448,89897,"200.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","F2","Middle Aged","Families","Existing",14545,920529,"63.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","C1","Young Adults","Couples","Existing",228140,8662406,"37.00"
"2019-04-29",18,4,2019,"EUROPE","Shopify","C1","Young Adults","Couples","Existing",110,22656,"205.00"
"2019-04-29",18,4,2019,"AFRICA","Retail","F1","Young Adults","Families","Existing",96068,5547353,"57.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","F2","Middle Aged","Families","Existing",320050,18043121,"56.00"
"2019-04-29",18,4,2019,"OCEANIA","Shopify","C1","Young Adults","Couples","Existing",2090,356222,"170.00"
"2019-04-29",18,4,2019,"USA","Shopify","unknown","unknown","unknown","New",149,20294,"136.00"
"2019-04-29",18,4,2019,"ASIA","Retail","C2","Middle Aged","Couples","New",73279,1990081,"27.00"
"2019-03-25",13,3,2019,"USA","Shopify","C4","Retires","Couples","New",24,4322,"180.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","unknown","unknown","unknown","Existing",578,25073,"43.00"
"2019-04-29",18,4,2019,"OCEANIA","Retail","F1","Young Adults","Families","Existing",143420,7685567,"53.00"
"2019-04-29",18,4,2019,"USA","Retail","C3","Retires","Couples","Existing",93453,5432512,"58.00"
"2019-04-29",18,4,2019,"EUROPE","Retail","C4","Retires","Couples","Existing",4077,216088,"53.00"
"2019-04-29",18,4,2019,"SOUTH AMERICA","Retail","C3","Retires","Couples","Existing",1216,57305,"47.00"
"2019-04-29",18,4,2019,"USA","Retail","C2","Middle Aged","Couples","Existing",38119,1945048,"51.00"
"2019-04-29",18,4,2019,"ASIA","Retail","unknown","unknown","unknown","Guest",1999695,50570306,"25.00"
